#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2013 01 04 12 10 999 99.0 99.0  2.54 14.29 10.49 289 9999.0 999.0  13.7 999.0 99.0 99.00
2013 01 04 12 40 999 99.0 99.0  2.40 14.29 10.07 291 9999.0 999.0  13.7 999.0 99.0 99.00
2013 01 04 13 10 999 99.0 99.0  2.53 14.29 10.19 283 9999.0 999.0  13.7 999.0 99.0 99.00
2013 01 04 13 40 999 99.0 99.0  2.67 14.29 10.52 294 9999.0 999.0  13.7 999.0 99.0 99.00
2013 01 04 14 10 999 99.0 99.0  2.86 13.33 10.94 286 9999.0 999.0  13.6 999.0 99.0 99.00
2013 01 04 14 40 999 99.0 99.0  2.63 14.29 10.39 283 9999.0 999.0  13.6 999.0 99.0 99.00
2013 01 04 15 10 999 99.0 99.0  2.83 13.33 10.86 290 9999.0 999.0  13.6 999.0 99.0 99.00
2013 01 04 16 10 999 99.0 99.0  2.81 13.33 10.65 282 9999.0 999.0  13.1 999.0 99.0 99.00
2013 01 04 16 40 999 99.0 99.0  3.12 14.29 11.14 276 9999.0 999.0  13.1 999.0 99.0 99.00
2013 01 04 17 10 999 99.0 99.0  2.92 12.50 10.79 277 9999.0 999.0  13.1 999.0 99.0 99.00
2013 01 04 17 40 999 99.0 99.0  3.05 13.33 10.81 291 9999.0 999.0  13.1 999.0 99.0 99.00
2013 01 04 18 10 999 99.0 99.0  2.91 13.33 11.06 283 9999.0 999.0  13.1 999.0 99.0 99.00
2013 01 04 18 40 999 99.0 99.0  2.62 13.33 11.06 289 9999.0 999.0  13.2 999.0 99.0 99.00
2013 01 04 19 10 999 99.0 99.0  2.28 12.50 10.14 286 9999.0 999.0  13.4 999.0 99.0 99.00
2013 01 04 19 40 999 99.0 99.0  2.40 13.33 10.59 296 9999.0 999.0  13.7 999.0 99.0 99.00
2013 01 04 20 10 999 99.0 99.0  2.36 13.33 10.20 293 9999.0 999.0  13.7 999.0 99.0 99.00
2013 01 04 20 40 999 99.0 99.0  2.50 12.50 10.68 287 9999.0 999.0  13.6 999.0 99.0 99.00
2013 01 04 21 10 999 99.0 99.0  2.41 11.76 10.23 289 9999.0 999.0  13.6 999.0 99.0 99.00
2013 01 04 21 40 999 99.0 99.0  2.74 12.50 10.78 280 9999.0 999.0  13.6 999.0 99.0 99.00
2013 01 04 22 10 999 99.0 99.0  2.77 12.50 10.75 289 9999.0 999.0  13.6 999.0 99.0 99.00
2013 01 04 22 40 999 99.0 99.0  2.45 13.33 10.46 297 9999.0 999.0  14.2 999.0 99.0 99.00
2013 01 04 23 10 999 99.0 99.0  3.19 12.50 10.84 293 9999.0 999.0  14.1 999.0 99.0 99.00
2013 01 04 23 40 999 99.0 99.0  2.96 13.33 10.56 297 9999.0 999.0  14.1 999.0 99.0 99.00
2013 01 05 00 10 999 99.0 99.0  3.06 12.50 10.65 291 9999.0 999.0  13.7 999.0 99.0 99.00
2013 01 05 00 40 999 99.0 99.0  3.13 12.50 10.37 296 9999.0 999.0  13.6 999.0 99.0 99.00
2013 01 05 01 10 999 99.0 99.0  2.59 11.76  9.89 287 9999.0 999.0  13.4 999.0 99.0 99.00
2013 01 05 01 40 999 99.0 99.0  2.91 13.33 10.27 276 9999.0 999.0  13.4 999.0 99.0 99.00
2013 01 05 02 10 999 99.0 99.0  2.70 11.76 10.09 283 9999.0 999.0  13.4 999.0 99.0 99.00
2013 01 05 02 40 999 99.0 99.0  2.66 12.50 10.11 296 9999.0 999.0  13.5 999.0 99.0 99.00
2013 01 05 03 10 999 99.0 99.0  2.56 11.76 10.01 291 9999.0 999.0  13.5 999.0 99.0 99.00
2013 01 05 03 40 999 99.0 99.0  2.37 12.50  9.75 289 9999.0 999.0  13.5 999.0 99.0 99.00
2013 01 05 04 10 999 99.0 99.0  2.44 13.33  9.73 290 9999.0 999.0  13.5 999.0 99.0 99.00
2013 01 05 04 40 999 99.0 99.0  2.44 11.11  9.74 283 9999.0 999.0  13.5 999.0 99.0 99.00
2013 01 05 05 10 999 99.0 99.0  2.56 11.76 10.08 286 9999.0 999.0  13.5 999.0 99.0 99.00
2013 01 05 05 40 999 99.0 99.0  2.41 12.50  9.83 293 9999.0 999.0  13.5 999.0 99.0 99.00
2013 01 05 06 10 999 99.0 99.0  2.38 13.33  9.70 277 9999.0 999.0  13.6 999.0 99.0 99.00
2013 01 05 06 40 999 99.0 99.0  2.52 12.50 10.10 287 9999.0 999.0  13.5 999.0 99.0 99.00
2013 01 05 07 10 999 99.0 99.0  2.43 11.76  9.70 294 9999.0 999.0  13.5 999.0 99.0 99.00
2013 01 05 07 40 999 99.0 99.0  2.31 12.50  9.64 290 9999.0 999.0  13.4 999.0 99.0 99.00
2013 01 05 08 10 999 99.0 99.0  2.32 12.50  9.76 284 9999.0 999.0  13.4 999.0 99.0 99.00
2013 01 05 08 40 999 99.0 99.0  2.42 11.76  9.64 298 9999.0 999.0  13.4 999.0 99.0 99.00
2013 01 05 09 10 999 99.0 99.0  2.37 11.11  9.58 296 9999.0 999.0  13.4 999.0 99.0 99.00
2013 01 05 09 40 999 99.0 99.0  2.47 11.76  9.86 291 9999.0 999.0  13.4 999.0 99.0 99.00
2013 01 05 10 10 999 99.0 99.0  2.25 11.11  9.52 293 9999.0 999.0  13.5 999.0 99.0 99.00
2013 01 05 10 40 999 99.0 99.0  2.54 12.50  9.99 291 9999.0 999.0  13.5 999.0 99.0 99.00
2013 01 05 11 10 999 99.0 99.0  2.46 12.50  9.99 277 9999.0 999.0  13.5 999.0 99.0 99.00
2013 01 05 11 40 999 99.0 99.0  2.34 13.33  9.88 276 9999.0 999.0  13.5 999.0 99.0 99.00
2013 01 05 12 10 999 99.0 99.0  2.36 11.76  9.66 283 9999.0 999.0  13.5 999.0 99.0 99.00
2013 01 05 12 40 999 99.0 99.0  2.40 14.29  9.95 268 9999.0 999.0  13.4 999.0 99.0 99.00
2013 01 05 13 10 999 99.0 99.0  2.27 12.50 10.06 276 9999.0 999.0  13.4 999.0 99.0 99.00
2013 01 05 13 40 999 99.0 99.0  2.20 13.33 10.01 284 9999.0 999.0  13.3 999.0 99.0 99.00
2013 01 05 14 10 999 99.0 99.0  2.25 11.76  9.65 286 9999.0 999.0  13.1 999.0 99.0 99.00
2013 01 05 14 40 999 99.0 99.0  2.37 13.33 10.08 272 9999.0 999.0  13.0 999.0 99.0 99.00
2013 01 05 15 10 999 99.0 99.0  2.39 13.33 10.03 275 9999.0 999.0  12.9 999.0 99.0 99.00
2013 01 05 15 40 999 99.0 99.0  2.47 10.53  9.98 290 9999.0 999.0  12.9 999.0 99.0 99.00
2013 01 05 16 10 999 99.0 99.0  2.17 12.50  9.84 277 9999.0 999.0  12.9 999.0 99.0 99.00
2013 01 05 16 40 999 99.0 99.0  2.24 12.50  9.64 277 9999.0 999.0  12.9 999.0 99.0 99.00
2013 01 05 17 10 999 99.0 99.0  2.59 11.76  9.89 277 9999.0 999.0  12.9 999.0 99.0 99.00
2013 01 05 17 40 999 99.0 99.0  2.33 11.76  9.91 277 9999.0 999.0  12.8 999.0 99.0 99.00
2013 01 05 18 10 999 99.0 99.0  2.32 12.50  9.98 273 9999.0 999.0  12.9 999.0 99.0 99.00
2013 01 05 18 40 999 99.0 99.0  2.08 12.50  9.63 279 9999.0 999.0  12.9 999.0 99.0 99.00
2013 01 05 19 10 999 99.0 99.0  2.02 11.11  9.23 275 9999.0 999.0  13.1 999.0 99.0 99.00
2013 01 05 19 40 999 99.0 99.0  2.04 13.33  9.67 284 9999.0 999.0  13.1 999.0 99.0 99.00
2013 01 05 20 10 999 99.0 99.0  2.07 13.33  9.87 272 9999.0 999.0  13.2 999.0 99.0 99.00
2013 01 05 20 40 999 99.0 99.0  1.86 10.53  9.17 283 9999.0 999.0  13.2 999.0 99.0 99.00
2013 01 05 21 10 999 99.0 99.0  2.03 12.50  9.75 270 9999.0 999.0  13.4 999.0 99.0 99.00
2013 01 05 21 40 999 99.0 99.0  2.26 13.33 10.21 273 9999.0 999.0  13.3 999.0 99.0 99.00
2013 01 05 22 10 999 99.0 99.0  1.95 13.33 10.02 276 9999.0 999.0  13.3 999.0 99.0 99.00
2013 01 05 22 40 999 99.0 99.0  1.88 13.33  9.62 290 9999.0 999.0  13.6 999.0 99.0 99.00
2013 01 05 23 10 999 99.0 99.0  1.84 11.76  9.58 277 9999.0 999.0  13.6 999.0 99.0 99.00
2013 01 05 23 40 999 99.0 99.0  2.19 13.33 10.27 279 9999.0 999.0  13.6 999.0 99.0 99.00
2013 01 06 00 10 999 99.0 99.0  1.85 13.33  9.81 269 9999.0 999.0  13.7 999.0 99.0 99.00
2013 01 06 00 40 999 99.0 99.0  1.74 11.76  9.75 279 9999.0 999.0  13.6 999.0 99.0 99.00
