#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 01 01 19 22 999 99.0 99.0  1.47 18.18  7.74 300 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 01 19 52 999 99.0 99.0  1.48 18.18  7.64 299 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 01 20 22 999 99.0 99.0  1.54 18.18  7.47 302 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 01 20 52 999 99.0 99.0  1.55 18.18  7.32 303 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 01 21 22 999 99.0 99.0  1.50 18.18  7.46 296 9999.0 999.0  14.5 999.0 99.0 99.00
2016 01 01 22 22 999 99.0 99.0  1.57 18.18  8.36 307 9999.0 999.0  14.6 999.0 99.0 99.00
2016 01 01 22 52 999 99.0 99.0  1.66 18.18  9.06 300 9999.0 999.0  14.5 999.0 99.0 99.00
2016 01 01 23 22 999 99.0 99.0  1.63 18.18  9.04 312 9999.0 999.0  14.5 999.0 99.0 99.00
2016 01 01 23 52 999 99.0 99.0  1.62 16.67  8.93 309 9999.0 999.0  14.5 999.0 99.0 99.00
2016 01 02 00 52 999 99.0 99.0  1.66 18.18  9.68 302 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 02 01 22 999 99.0 99.0  1.58 16.67  9.49 302 9999.0 999.0  14.5 999.0 99.0 99.00
2016 01 02 02 22 999 99.0 99.0  1.66 16.67 10.65 307 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 02 02 52 999 99.0 99.0  1.59 18.18 10.75 297 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 02 03 22 999 99.0 99.0  1.73 18.18 11.82 297 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 02 03 52 999 99.0 99.0  1.64 16.67 11.33 310 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 02 04 52 999 99.0 99.0  1.77 16.67 12.85 307 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 02 05 22 999 99.0 99.0  1.38 16.67 11.67 303 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 02 06 22 999 99.0 99.0  1.62 16.67 12.79 286 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 02 06 52 999 99.0 99.0  1.64 16.67 12.84 290 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 02 07 22 999 99.0 99.0  1.55 15.38 12.52 305 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 02 07 52 999 99.0 99.0  1.60 15.38 12.57 299 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 02 08 52 999 99.0 99.0  1.73 16.67 13.17 285 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 02 09 22 999 99.0 99.0  1.71 15.38 12.98 303 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 02 10 22 999 99.0 99.0  1.88 16.67 13.08 274 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 02 10 52 999 99.0 99.0  1.79 15.38 12.98 296 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 02 11 22 999 99.0 99.0  1.77 15.38 13.09 290 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 02 11 52 999 99.0 99.0  1.69 16.67 12.77 283 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 02 12 22 999 99.0 99.0  1.60 15.38 12.50 300 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 02 12 52 999 99.0 99.0  1.52 15.38 11.86 290 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 02 13 22 999 99.0 99.0  1.87 15.38 13.10 300 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 02 14 22 999 99.0 99.0  1.60 14.29 12.68 302 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 02 14 52 999 99.0 99.0  1.42 15.38 12.23 289 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 02 15 22 999 99.0 99.0  1.45 14.29 12.06 297 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 02 15 52 999 99.0 99.0  1.47 15.38 12.17 296 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 02 16 22 999 99.0 99.0  1.47 15.38 12.40 300 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 02 16 52 999 99.0 99.0  1.61 15.38 12.31 286 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 02 17 22 999 99.0 99.0  1.51 14.29 11.12 300 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 02 18 22 999 99.0 99.0  1.64 15.38 10.21 295 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 02 18 52 999 99.0 99.0  1.49 14.29  9.55 296 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 02 19 22 999 99.0 99.0  1.59 15.38  9.58 295 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 02 19 52 999 99.0 99.0  1.71 14.29  9.59 300 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 02 20 22 999 99.0 99.0  1.61 12.50  8.96 290 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 02 20 52 999 99.0 99.0  1.74 14.29  9.18 297 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 02 21 22 999 99.0 99.0  1.84 14.29  9.17 296 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 02 22 22 999 99.0 99.0  1.72 14.29  8.61 305 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 02 22 52 999 99.0 99.0  1.79 15.38  9.55 286 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 02 23 52 999 99.0 99.0  1.65 15.38  9.42 305 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 03 00 52 999 99.0 99.0  1.51 14.29  9.03 313 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 03 01 22 999 99.0 99.0  1.57 14.29  9.49 299 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 03 02 22 999 99.0 99.0  1.61 14.29  9.27 303 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 03 02 52 999 99.0 99.0  1.54 15.38  8.73 300 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 03 03 22 999 99.0 99.0  1.63 14.29  8.67 307 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 03 03 52 999 99.0 99.0  1.56 13.33  8.04 300 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 03 04 22 999 99.0 99.0  1.47 15.38  7.52 283 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 03 04 52 999 99.0 99.0  1.45 15.38  6.85 289 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 03 05 22 999 99.0 99.0  1.49 14.29  7.24 296 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 03 06 22 999 99.0 99.0  1.63 15.38  7.46 282 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 03 06 52 999 99.0 99.0  1.57 15.38  7.01 295 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 03 07 22 999 99.0 99.0  1.63 13.33  6.72 297 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 03 07 52 999 99.0 99.0  1.61 14.29  5.98 295 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 03 08 22 999 99.0 99.0  1.73 14.29  6.54 281 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 03 08 52 999 99.0 99.0  1.79 20.00  7.25 293 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 03 09 22 999 99.0 99.0  1.62 13.33  6.33 282 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 03 10 22 999 99.0 99.0  1.89 15.38  7.37 281 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 03 10 52 999 99.0 99.0  1.81 18.18  6.80 307 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 03 11 22 999 99.0 99.0  1.63 20.00  5.98 302 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 03 11 52 999 99.0 99.0  1.91 18.18  6.66 302 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 03 12 52 999 99.0 99.0  1.81 18.18  6.85 296 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 03 13 22 999 99.0 99.0  1.73 18.18  6.53 302 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 03 14 22 999 99.0 99.0  1.82 18.18  6.39 296 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 03 14 52 999 99.0 99.0  2.04 15.38  7.15 272 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 03 15 22 999 99.0 99.0  2.16 14.29  7.03 274 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 03 15 52 999 99.0 99.0  2.09 18.18  7.07 295 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 03 16 22 999 99.0 99.0  2.06 16.67  6.17 289 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 03 16 52 999 99.0 99.0  2.21 16.67  6.84 296 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 03 17 22 999 99.0 99.0  2.20 16.67  6.51 297 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 03 17 52 999 99.0 99.0  1.95 14.29  5.87 272 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 03 18 22 999 99.0 99.0  2.49 15.38  6.81 289 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 03 18 52 999 99.0 99.0  2.39 16.67  6.91 303 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 03 19 22 999 99.0 99.0  2.59 15.38  7.27 288 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 03 19 52 999 99.0 99.0  2.45 16.67  6.27 295 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 03 20 52 999 99.0 99.0  2.79 16.67  6.59 295 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 03 21 22 999 99.0 99.0  2.60 16.67  6.62 297 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 03 22 22 999 99.0 99.0  2.75 14.29  6.70 278 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 03 22 52 999 99.0 99.0  2.79 14.29  7.23 275 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 03 23 22 999 99.0 99.0  3.12 15.38  7.88 269 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 03 23 52 999 99.0 99.0  2.77 15.38  7.28 268 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 04 00 22 999 99.0 99.0  2.92 15.38  7.17 285 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 04 00 52 999 99.0 99.0  2.69 15.38  6.97 281 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 04 01 22 999 99.0 99.0  2.75 15.38  7.41 285 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 01 52 999 99.0 99.0  2.53 15.38  7.01 283 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 02 22 999 99.0 99.0  2.68 14.29  6.99 282 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 02 52 999 99.0 99.0  2.65 14.29  6.90 275 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 03 22 999 99.0 99.0  2.68 14.29  7.03 289 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 03 52 999 99.0 99.0  2.53 15.38  6.79 286 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 04 52 999 99.0 99.0  2.83 15.38  7.72 285 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 05 22 999 99.0 99.0  2.75 13.33  7.04 286 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 06 22 999 99.0 99.0  2.87 15.38  7.20 283 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 06 52 999 99.0 99.0  2.95 14.29  7.52 282 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 07 22 999 99.0 99.0  2.99 14.29  7.68 286 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 07 52 999 99.0 99.0  3.13 15.38  7.61 288 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 08 52 999 99.0 99.0  3.11 15.38  8.35 282 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 09 22 999 99.0 99.0  2.86 14.29  7.88 278 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 10 22 999 99.0 99.0  3.11 15.38  8.39 278 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 10 52 999 99.0 99.0  3.19 14.29  8.31 283 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 04 11 22 999 99.0 99.0  3.07 14.29  8.43 288 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 04 11 52 999 99.0 99.0  3.38 15.38  9.03 282 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 04 12 52 999 99.0 99.0  3.24 14.29  9.09 278 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 04 13 22 999 99.0 99.0  3.48 14.29  9.59 275 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 04 14 52 999 99.0 99.0  3.21 14.29  9.67 276 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 04 15 22 999 99.0 99.0  3.11 13.33  9.44 265 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 04 15 52 999 99.0 99.0  3.39 13.33  9.96 282 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 16 52 999 99.0 99.0  3.11 15.38 10.08 282 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 17 22 999 99.0 99.0  3.16 13.33 10.28 283 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 18 22 999 99.0 99.0  3.13 14.29 10.00 274 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 18 52 999 99.0 99.0  3.70 15.38 10.69 285 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 04 19 22 999 99.0 99.0  3.72 15.38 10.99 289 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 04 19 52 999 99.0 99.0  3.66 14.29 10.52 293 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 04 20 52 999 99.0 99.0  3.53 14.29 11.02 286 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 21 22 999 99.0 99.0  3.65 15.38 10.92 279 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 22 22 999 99.0 99.0  3.18 14.29 10.44 288 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 04 22 52 999 99.0 99.0  3.65 14.29 10.84 283 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 04 23 22 999 99.0 99.0  3.52 15.38 10.42 278 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 04 23 52 999 99.0 99.0  4.00 13.33 11.10 283 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 05 00 22 999 99.0 99.0  3.26 15.38  9.89 278 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 05 00 52 999 99.0 99.0  3.24 15.38 10.53 279 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 05 01 22 999 99.0 99.0  3.47 14.29 10.80 283 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 02 22 999 99.0 99.0  3.02 13.33 10.24 283 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 02 52 999 99.0 99.0  3.61 14.29 10.98 281 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 03 22 999 99.0 99.0  3.13 14.29 10.61 278 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 03 52 999 99.0 99.0  3.44 14.29 10.77 279 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 04 52 999 99.0 99.0  2.96 12.50 10.60 276 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 05 22 999 99.0 99.0  3.45 14.29 11.25 283 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 06 22 999 99.0 99.0  3.25 14.29 10.58 272 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 06 52 999 99.0 99.0  2.90 13.33 10.09 283 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 07 22 999 99.0 99.0  3.34 13.33 10.47 282 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 05 07 52 999 99.0 99.0  3.21 13.33 10.07 283 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 05 08 22 999 99.0 99.0  3.01 14.29  9.72 283 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 05 08 52 999 99.0 99.0  3.32 12.50  9.56 276 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 05 09 22 999 99.0 99.0  3.11 14.29  8.87 281 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 05 10 22 999 99.0 99.0  3.46 12.50  9.16 271 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 05 10 52 999 99.0 99.0  3.47 12.50  9.00 272 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 05 11 22 999 99.0 99.0  3.23 14.29  8.71 279 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 05 11 52 999 99.0 99.0  3.14 12.50  8.35 282 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 12 22 999 99.0 99.0  3.48 12.50  8.49 278 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 05 12 52 999 99.0 99.0  2.89 15.38  7.66 285 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 13 22 999 99.0 99.0  2.86 15.38  7.84 279 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 05 14 22 999 99.0 99.0  3.07 14.29  8.16 281 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 05 14 52 999 99.0 99.0  3.40 14.29  9.13 282 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 05 15 22 999 99.0 99.0  3.23 14.29  8.85 283 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 05 15 52 999 99.0 99.0  3.19 14.29  8.71 275 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 05 16 22 999 99.0 99.0  3.29 14.29  9.24 271 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 05 16 52 999 99.0 99.0  3.09 13.33  8.65 275 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 05 17 22 999 99.0 99.0  3.23 14.29  9.10 278 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 05 18 52 999 99.0 99.0  2.97 14.29  8.96 274 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 19 22 999 99.0 99.0  3.09 15.38  9.53 278 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 19 52 999 99.0 99.0  3.01 14.29  9.68 271 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 20 22 999 99.0 99.0  2.72 14.29  9.36 268 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 20 52 999 99.0 99.0  3.02 14.29  9.05 275 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 21 22 999 99.0 99.0  3.16 12.50  9.26 264 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 22 22 999 99.0 99.0  3.22 15.38  9.01 274 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 22 52 999 99.0 99.0  3.72 15.38  9.70 267 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 23 22 999 99.0 99.0  3.50 14.29  9.18 281 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 23 52 999 99.0 99.0  3.58 20.00  9.64 282 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 06 00 52 999 99.0 99.0  3.78 20.00  9.71 279 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 06 01 22 999 99.0 99.0  4.11 20.00 10.34 285 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 06 02 22 999 99.0 99.0  3.83 20.00  9.96 290 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 06 02 52 999 99.0 99.0  3.43 20.00  8.98 295 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 06 03 22 999 99.0 99.0  4.33 20.00 10.66 283 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 06 03 52 999 99.0 99.0  3.98 18.18 10.45 288 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 06 04 22 999 99.0 99.0  3.84 20.00 10.67 289 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 06 04 52 999 99.0 99.0  3.86 18.18 10.77 296 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 06 05 22 999 99.0 99.0  3.92 20.00 11.36 293 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 06 06 22 999 99.0 99.0  3.64 18.18 10.41 289 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 06 06 52 999 99.0 99.0  4.31 18.18 12.15 295 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 06 07 22 999 99.0 99.0  4.25 18.18 11.78 292 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 06 07 52 999 99.0 99.0  4.10 16.67 11.63 290 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 06 08 22 999 99.0 99.0  3.84 18.18 11.17 290 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 06 08 52 999 99.0 99.0  4.24 18.18 12.62 290 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 06 09 22 999 99.0 99.0  4.21 18.18 11.98 288 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 06 10 22 999 99.0 99.0  4.16 20.00 11.74 289 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 06 10 52 999 99.0 99.0  3.96 18.18 11.83 297 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 06 11 22 999 99.0 99.0  3.90 16.67 11.48 288 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 06 11 52 999 99.0 99.0  4.84 18.18 12.82 292 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 06 12 52 999 99.0 99.0  4.02 18.18 11.05 285 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 06 13 22 999 99.0 99.0  4.58 18.18 11.98 290 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 06 14 22 999 99.0 99.0  4.33 18.18 11.02 293 9999.0 999.0  14.5 999.0 99.0 99.00
2016 01 06 14 52 999 99.0 99.0  4.02 18.18 10.60 297 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 06 15 22 999 99.0 99.0  4.34 18.18 10.94 293 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 06 15 52 999 99.0 99.0  4.52 18.18 10.84 293 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 06 16 52 999 99.0 99.0  4.35 16.67 10.68 300 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 06 17 22 999 99.0 99.0  4.22 18.18 10.55 282 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 06 18 22 999 99.0 99.0  4.28 18.18 10.33 299 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 06 18 52 999 99.0 99.0  4.17 18.18 10.49 297 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 06 19 22 999 99.0 99.0  4.28 16.67 10.33 295 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 06 19 52 999 99.0 99.0  4.07 14.29  9.13 286 9999.0 999.0  14.3 999.0 99.0 99.00
