#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2021 01 02 04 26 999 99.0 99.0  2.81 15.38  9.92 295 9999.0 999.0  13.3 999.0 99.0 99.00
2021 01 02 04 56 999 99.0 99.0  2.80 14.29  9.97 303 9999.0 999.0  13.3 999.0 99.0 99.00
2021 01 02 05 26 999 99.0 99.0  2.67 14.29  9.70 295 9999.0 999.0  13.3 999.0 99.0 99.00
2021 01 02 05 56 999 99.0 99.0  2.49 13.33  9.62 295 9999.0 999.0  13.3 999.0 99.0 99.00
2021 01 02 06 26 999 99.0 99.0  2.80 15.38 10.48 283 9999.0 999.0  13.2 999.0 99.0 99.00
2021 01 02 06 56 999 99.0 99.0  2.72 13.33  9.98 300 9999.0 999.0  13.2 999.0 99.0 99.00
2021 01 02 07 26 999 99.0 99.0  2.54 14.29  9.85 299 9999.0 999.0  13.2 999.0 99.0 99.00
2021 01 02 07 56 999 99.0 99.0  2.53 14.29  9.54 300 9999.0 999.0  13.2 999.0 99.0 99.00
2021 01 02 08 26 999 99.0 99.0  2.54 13.33 10.03 303 9999.0 999.0  13.2 999.0 99.0 99.00
2021 01 02 08 56 999 99.0 99.0  2.52 15.38 10.49 288 9999.0 999.0  13.2 999.0 99.0 99.00
2021 01 02 09 26 999 99.0 99.0  2.92 13.33 11.17 299 9999.0 999.0  13.2 999.0 99.0 99.00
2021 01 02 09 56 999 99.0 99.0  2.62 13.33 10.61 305 9999.0 999.0  13.2 999.0 99.0 99.00
2021 01 02 10 26 999 99.0 99.0  2.63 16.67 10.70 292 9999.0 999.0  13.2 999.0 99.0 99.00
2021 01 02 10 56 999 99.0 99.0  2.79 14.29 10.48 300 9999.0 999.0  13.2 999.0 99.0 99.00
2021 01 02 11 26 999 99.0 99.0  2.55 13.33 10.31 303 9999.0 999.0  13.2 999.0 99.0 99.00
2021 01 02 11 56 999 99.0 99.0  2.58 20.00 10.48 286 9999.0 999.0  13.2 999.0 99.0 99.00
2021 01 02 12 26 999 99.0 99.0  2.82 20.00 10.73 290 9999.0 999.0  13.2 999.0 99.0 99.00
2021 01 02 12 56 999 99.0 99.0  2.86 20.00 11.40 292 9999.0 999.0  13.2 999.0 99.0 99.00
2021 01 02 13 26 999 99.0 99.0  3.00 20.00 11.76 295 9999.0 999.0  13.2 999.0 99.0 99.00
2021 01 02 13 56 999 99.0 99.0  3.09 20.00 12.68 295 9999.0 999.0  13.2 999.0 99.0 99.00
2021 01 02 14 26 999 99.0 99.0  2.79 20.00 11.74 290 9999.0 999.0  13.2 999.0 99.0 99.00
2021 01 02 14 56 999 99.0 99.0  2.82 20.00 11.93 288 9999.0 999.0  13.2 999.0 99.0 99.00
2021 01 02 15 26 999 99.0 99.0  3.13 20.00 12.78 290 9999.0 999.0  13.2 999.0 99.0 99.00
2021 01 02 15 56 999 99.0 99.0  3.10 20.00 12.73 289 9999.0 999.0  13.2 999.0 99.0 99.00
2021 01 02 16 26 999 99.0 99.0  3.23 20.00 13.26 288 9999.0 999.0  13.2 999.0 99.0 99.00
2021 01 02 16 56 999 99.0 99.0  3.42 20.00 13.43 281 9999.0 999.0  13.2 999.0 99.0 99.00
2021 01 02 17 26 999 99.0 99.0  3.40 20.00 13.89 286 9999.0 999.0  13.2 999.0 99.0 99.00
2021 01 02 17 56 999 99.0 99.0  3.36 18.18 14.31 290 9999.0 999.0  13.2 999.0 99.0 99.00
2021 01 02 18 26 999 99.0 99.0  3.61 18.18 14.31 292 9999.0 999.0  13.3 999.0 99.0 99.00
2021 01 02 18 56 999 99.0 99.0  3.67 18.18 14.96 288 9999.0 999.0  13.3 999.0 99.0 99.00
2021 01 02 19 26 999 99.0 99.0  3.38 18.18 14.08 295 9999.0 999.0  13.3 999.0 99.0 99.00
2021 01 02 19 56 999 99.0 99.0  3.51 18.18 14.36 296 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 02 20 26 999 99.0 99.0  3.30 18.18 13.41 292 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 02 20 56 999 99.0 99.0  3.27 20.00 13.48 279 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 02 21 26 999 99.0 99.0  3.60 18.18 14.33 292 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 02 21 56 999 99.0 99.0  3.68 18.18 14.24 283 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 02 22 56 999 99.0 99.0  3.60 18.18 14.03 288 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 02 23 26 999 99.0 99.0  4.30 18.18 15.34 289 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 02 23 56 999 99.0 99.0  3.41 18.18 14.05 289 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 03 00 26 999 99.0 99.0  3.76 18.18 14.32 285 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 03 00 56 999 99.0 99.0  3.25 16.67 13.68 292 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 03 01 26 999 99.0 99.0  3.75 18.18 14.14 283 9999.0 999.0  13.3 999.0 99.0 99.00
2021 01 03 01 56 999 99.0 99.0  3.96 18.18 14.59 282 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 03 02 26 999 99.0 99.0  3.61 16.67 14.12 289 9999.0 999.0  13.3 999.0 99.0 99.00
2021 01 03 02 56 999 99.0 99.0  3.76 18.18 13.89 288 9999.0 999.0  13.3 999.0 99.0 99.00
2021 01 03 03 26 999 99.0 99.0  3.77 18.18 14.45 293 9999.0 999.0  13.3 999.0 99.0 99.00
2021 01 03 03 56 999 99.0 99.0  3.75 16.67 14.09 285 9999.0 999.0  13.3 999.0 99.0 99.00
2021 01 03 04 26 999 99.0 99.0  3.67 16.67 14.13 290 9999.0 999.0  13.3 999.0 99.0 99.00
2021 01 03 04 56 999 99.0 99.0  3.99 16.67 14.21 286 9999.0 999.0  13.3 999.0 99.0 99.00
2021 01 03 05 26 999 99.0 99.0  4.23 18.18 15.08 293 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 03 05 56 999 99.0 99.0  3.53 16.67 13.84 293 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 03 06 26 999 99.0 99.0  3.94 16.67 14.60 288 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 03 06 56 999 99.0 99.0  4.13 18.18 14.47 296 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 03 07 26 999 99.0 99.0  3.81 16.67 14.11 295 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 03 07 56 999 99.0 99.0  3.72 18.18 13.72 295 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 03 08 26 999 99.0 99.0  4.20 18.18 14.47 295 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 03 08 56 999 99.0 99.0  3.88 15.38 13.57 293 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 03 09 26 999 99.0 99.0  3.60 16.67 13.74 296 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 03 09 56 999 99.0 99.0  3.55 15.38 13.27 293 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 03 10 26 999 99.0 99.0  3.92 16.67 13.79 296 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 03 10 56 999 99.0 99.0  3.99 18.18 13.87 290 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 03 11 26 999 99.0 99.0  4.71 18.18 14.20 293 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 03 11 56 999 99.0 99.0  4.63 16.67 13.79 292 9999.0 999.0  13.3 999.0 99.0 99.00
2021 01 03 12 26 999 99.0 99.0  4.76 16.67 14.13 293 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 03 12 56 999 99.0 99.0  4.63 16.67 14.53 290 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 03 13 26 999 99.0 99.0  4.28 15.38 13.01 290 9999.0 999.0  13.3 999.0 99.0 99.00
2021 01 03 13 56 999 99.0 99.0  4.51 16.67 13.70 293 9999.0 999.0  13.3 999.0 99.0 99.00
2021 01 03 14 26 999 99.0 99.0  4.08 16.67 12.85 290 9999.0 999.0  13.3 999.0 99.0 99.00
2021 01 03 14 56 999 99.0 99.0  3.98 16.67 13.39 295 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 03 15 26 999 99.0 99.0  3.95 16.67 13.41 290 9999.0 999.0  13.3 999.0 99.0 99.00
2021 01 03 15 56 999 99.0 99.0  4.36 16.67 13.30 290 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 03 16 26 999 99.0 99.0  4.11 16.67 13.79 283 9999.0 999.0  13.3 999.0 99.0 99.00
2021 01 03 16 56 999 99.0 99.0  3.92 15.38 13.33 293 9999.0 999.0  13.3 999.0 99.0 99.00
2021 01 03 17 26 999 99.0 99.0  4.01 16.67 13.01 290 9999.0 999.0  13.3 999.0 99.0 99.00
2021 01 03 17 56 999 99.0 99.0  3.82 16.67 12.59 289 9999.0 999.0  13.3 999.0 99.0 99.00
2021 01 03 18 26 999 99.0 99.0  3.91 15.38 12.63 293 9999.0 999.0  13.3 999.0 99.0 99.00
2021 01 03 18 56 999 99.0 99.0  4.32 16.67 13.30 285 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 03 19 26 999 99.0 99.0  3.61 14.29 12.31 290 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 03 19 56 999 99.0 99.0  4.27 16.67 13.32 292 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 03 20 26 999 99.0 99.0  4.05 16.67 12.81 281 9999.0 999.0  13.5 999.0 99.0 99.00
2021 01 03 20 56 999 99.0 99.0  3.29 15.38 11.92 293 9999.0 999.0  13.5 999.0 99.0 99.00
2021 01 03 21 26 999 99.0 99.0  3.44 15.38 11.81 293 9999.0 999.0  13.5 999.0 99.0 99.00
2021 01 03 21 56 999 99.0 99.0  4.10 16.67 12.57 285 9999.0 999.0  13.5 999.0 99.0 99.00
2021 01 03 22 26 999 99.0 99.0  4.12 14.29 12.07 295 9999.0 999.0  13.5 999.0 99.0 99.00
2021 01 03 22 56 999 99.0 99.0  3.97 15.38 12.14 290 9999.0 999.0  13.5 999.0 99.0 99.00
2021 01 03 23 26 999 99.0 99.0  3.79 16.67 11.92 288 9999.0 999.0  13.5 999.0 99.0 99.00
2021 01 03 23 56 999 99.0 99.0  3.81 16.67 11.86 289 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 04 00 26 999 99.0 99.0  3.54 15.38 11.21 296 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 04 00 56 999 99.0 99.0  3.76 15.38 11.46 293 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 04 01 26 999 99.0 99.0  3.71 15.38 11.56 295 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 04 01 56 999 99.0 99.0  3.71 15.38 11.54 293 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 04 02 26 999 99.0 99.0  3.13 14.29 10.79 295 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 04 02 56 999 99.0 99.0  3.52 14.29 11.03 297 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 04 03 26 999 99.0 99.0  3.63 13.33 11.40 292 9999.0 999.0  13.4 999.0 99.0 99.00
2021 01 04 04 26 999 99.0 99.0  3.45 15.38 11.23 296 9999.0 999.0  13.3 999.0 99.0 99.00
2021 01 04 04 56 999 99.0 99.0  3.31 14.29 11.09 283 9999.0 999.0  13.3 999.0 99.0 99.00
2021 01 04 05 26 999 99.0 99.0  3.16 14.29 11.33 290 9999.0 999.0  13.3 999.0 99.0 99.00
2021 01 04 05 56 999 99.0 99.0  3.59 14.29 11.95 292 9999.0 999.0  13.3 999.0 99.0 99.00
2021 01 04 06 26 999 99.0 99.0  3.61 14.29 11.73 292 9999.0 999.0  13.2 999.0 99.0 99.00
2021 01 04 06 56 999 99.0 99.0  3.60 15.38 11.97 295 9999.0 999.0  12.8 999.0 99.0 99.00
2021 01 04 07 26 999 99.0 99.0  3.46 15.38 11.67 295 9999.0 999.0  12.7 999.0 99.0 99.00
2021 01 04 07 56 999 99.0 99.0  3.41 14.29 12.02 286 9999.0 999.0  12.7 999.0 99.0 99.00
2021 01 04 08 26 999 99.0 99.0  3.32 14.29 11.77 296 9999.0 999.0  12.7 999.0 99.0 99.00
2021 01 04 08 56 999 99.0 99.0  3.52 14.29 12.07 299 9999.0 999.0  12.7 999.0 99.0 99.00
2021 01 04 09 26 999 99.0 99.0  3.74 15.38 12.34 296 9999.0 999.0  12.7 999.0 99.0 99.00
2021 01 04 09 56 999 99.0 99.0  3.52 14.29 11.86 297 9999.0 999.0  12.7 999.0 99.0 99.00
2021 01 04 10 26 999 99.0 99.0  3.58 14.29 11.87 293 9999.0 999.0  12.7 999.0 99.0 99.00
2021 01 04 10 56 999 99.0 99.0  3.86 13.33 12.18 296 9999.0 999.0  12.7 999.0 99.0 99.00
2021 01 04 11 26 999 99.0 99.0  4.11 14.29 12.73 300 9999.0 999.0  12.7 999.0 99.0 99.00
2021 01 04 11 56 999 99.0 99.0  3.82 14.29 12.12 292 9999.0 999.0  12.8 999.0 99.0 99.00
2021 01 04 12 26 999 99.0 99.0  3.91 14.29 12.44 297 9999.0 999.0  12.8 999.0 99.0 99.00
2021 01 04 12 56 999 99.0 99.0  3.52 14.29 12.34 297 9999.0 999.0  12.7 999.0 99.0 99.00
2021 01 04 13 26 999 99.0 99.0  3.56 15.38 12.81 296 9999.0 999.0  12.7 999.0 99.0 99.00
2021 01 04 13 56 999 99.0 99.0  3.48 14.29 12.26 299 9999.0 999.0  12.7 999.0 99.0 99.00
2021 01 04 14 26 999 99.0 99.0  3.89 14.29 12.74 297 9999.0 999.0  12.7 999.0 99.0 99.00
2021 01 04 14 56 999 99.0 99.0  3.34 13.33 12.29 286 9999.0 999.0  12.7 999.0 99.0 99.00
2021 01 04 15 26 999 99.0 99.0  3.66 13.33 12.58 303 9999.0 999.0  12.7 999.0 99.0 99.00
2021 01 04 15 56 999 99.0 99.0  3.93 15.38 13.08 300 9999.0 999.0  12.7 999.0 99.0 99.00
2021 01 04 16 26 999 99.0 99.0  3.70 15.38 13.31 306 9999.0 999.0  12.7 999.0 99.0 99.00
2021 01 04 16 56 999 99.0 99.0  3.58 15.38 13.11 306 9999.0 999.0  12.7 999.0 99.0 99.00
2021 01 04 17 26 999 99.0 99.0  4.01 15.38 13.38 296 9999.0 999.0  12.7 999.0 99.0 99.00
2021 01 04 17 56 999 99.0 99.0  3.79 14.29 13.01 299 9999.0 999.0  12.7 999.0 99.0 99.00
2021 01 04 18 26 999 99.0 99.0  3.61 14.29 13.21 293 9999.0 999.0  12.7 999.0 99.0 99.00
2021 01 04 18 56 999 99.0 99.0  3.65 13.33 12.96 290 9999.0 999.0  12.7 999.0 99.0 99.00
2021 01 04 19 26 999 99.0 99.0  3.80 20.00 13.64 302 9999.0 999.0  12.8 999.0 99.0 99.00
2021 01 04 19 56 999 99.0 99.0  3.42 13.33 13.07 292 9999.0 999.0  12.9 999.0 99.0 99.00
2021 01 04 20 26 999 99.0 99.0  3.63 14.29 13.00 292 9999.0 999.0  12.9 999.0 99.0 99.00
2021 01 04 20 56 999 99.0 99.0  4.02 14.29 13.78 303 9999.0 999.0  12.9 999.0 99.0 99.00
2021 01 04 21 26 999 99.0 99.0  3.62 13.33 12.85 293 9999.0 999.0  12.9 999.0 99.0 99.00
2021 01 04 21 56 999 99.0 99.0  4.02 14.29 13.62 296 9999.0 999.0  12.9 999.0 99.0 99.00
2021 01 04 22 26 999 99.0 99.0  3.79 20.00 13.29 293 9999.0 999.0  12.9 999.0 99.0 99.00
2021 01 04 22 56 999 99.0 99.0  3.97 20.00 13.40 289 9999.0 999.0  12.9 999.0 99.0 99.00
2021 01 04 23 26 999 99.0 99.0  4.47 14.29 13.73 295 9999.0 999.0  12.9 999.0 99.0 99.00
2021 01 04 23 56 999 99.0 99.0  3.76 13.33 12.97 299 9999.0 999.0  12.8 999.0 99.0 99.00
2021 01 05 00 26 999 99.0 99.0  3.72 18.18 13.53 295 9999.0 999.0  12.8 999.0 99.0 99.00
2021 01 05 00 56 999 99.0 99.0  3.97 18.18 13.81 299 9999.0 999.0  12.8 999.0 99.0 99.00
2021 01 05 01 26 999 99.0 99.0  3.80 13.33 13.34 299 9999.0 999.0  12.7 999.0 99.0 99.00
2021 01 05 01 56 999 99.0 99.0  3.60 20.00 14.05 296 9999.0 999.0  12.7 999.0 99.0 99.00
2021 01 05 02 26 999 99.0 99.0  3.77 18.18 13.39 292 9999.0 999.0  12.7 999.0 99.0 99.00
2021 01 05 02 56 999 99.0 99.0  3.93 13.33 13.69 296 9999.0 999.0  12.7 999.0 99.0 99.00
2021 01 05 03 26 999 99.0 99.0  3.56 18.18 13.47 300 9999.0 999.0  12.7 999.0 99.0 99.00
2021 01 05 03 56 999 99.0 99.0  3.61 13.33 13.17 293 9999.0 999.0  12.6 999.0 99.0 99.00
2021 01 05 04 26 999 99.0 99.0  3.69 13.33 13.33 292 9999.0 999.0  12.6 999.0 99.0 99.00
2021 01 05 04 56 999 99.0 99.0  3.66 18.18 13.91 297 9999.0 999.0  12.6 999.0 99.0 99.00
2021 01 05 05 26 999 99.0 99.0  3.17 13.33 13.12 289 9999.0 999.0  12.6 999.0 99.0 99.00
2021 01 05 05 56 999 99.0 99.0  3.57 18.18 13.79 302 9999.0 999.0  12.6 999.0 99.0 99.00
2021 01 05 06 26 999 99.0 99.0  3.35 18.18 13.68 293 9999.0 999.0  12.6 999.0 99.0 99.00
2021 01 05 06 56 999 99.0 99.0  3.11 18.18 12.66 297 9999.0 999.0  12.6 999.0 99.0 99.00
2021 01 05 07 26 999 99.0 99.0  3.70 18.18 13.33 299 9999.0 999.0  12.6 999.0 99.0 99.00
2021 01 05 07 56 999 99.0 99.0  3.19 18.18 12.34 293 9999.0 999.0  12.6 999.0 99.0 99.00
2021 01 05 08 26 999 99.0 99.0  3.60 16.67 12.97 300 9999.0 999.0  12.6 999.0 99.0 99.00
2021 01 05 08 56 999 99.0 99.0  3.96 18.18 13.08 300 9999.0 999.0  12.6 999.0 99.0 99.00
2021 01 05 09 26 999 99.0 99.0  3.21 16.67 11.42 302 9999.0 999.0  12.6 999.0 99.0 99.00
2021 01 05 09 56 999 99.0 99.0  3.31 16.67 11.33 289 9999.0 999.0  12.6 999.0 99.0 99.00
2021 01 05 10 26 999 99.0 99.0  3.46 18.18 11.22 295 9999.0 999.0  12.6 999.0 99.0 99.00
2021 01 05 10 56 999 99.0 99.0  3.36 18.18 11.01 296 9999.0 999.0  12.6 999.0 99.0 99.00
2021 01 05 11 26 999 99.0 99.0  3.62 18.18 11.20 300 9999.0 999.0  12.6 999.0 99.0 99.00
2021 01 05 11 56 999 99.0 99.0  3.73 16.67 11.33 295 9999.0 999.0  12.6 999.0 99.0 99.00
2021 01 05 12 26 999 99.0 99.0  3.67 16.67 10.70 288 9999.0 999.0  12.6 999.0 99.0 99.00
2021 01 05 12 56 999 99.0 99.0  3.67 18.18 10.43 295 9999.0 999.0  12.6 999.0 99.0 99.00
2021 01 05 13 26 999 99.0 99.0  3.79 18.18 10.86 299 9999.0 999.0  12.6 999.0 99.0 99.00
2021 01 05 13 56 999 99.0 99.0  3.61 15.38 10.45 300 9999.0 999.0  12.6 999.0 99.0 99.00
2021 01 05 14 26 999 99.0 99.0  3.82 16.67 10.51 295 9999.0 999.0  12.6 999.0 99.0 99.00
2021 01 05 14 56 999 99.0 99.0  3.74 16.67 10.75 303 9999.0 999.0  12.5 999.0 99.0 99.00
2021 01 05 15 26 999 99.0 99.0  3.71 18.18 10.99 296 9999.0 999.0  12.5 999.0 99.0 99.00
2021 01 05 15 56 999 99.0 99.0  3.76 16.67 10.46 295 9999.0 999.0  12.5 999.0 99.0 99.00
2021 01 05 16 26 999 99.0 99.0  3.81 18.18 10.66 297 9999.0 999.0  12.5 999.0 99.0 99.00
2021 01 05 16 56 999 99.0 99.0  4.04 16.67 10.84 292 9999.0 999.0  12.4 999.0 99.0 99.00
2021 01 05 17 26 999 99.0 99.0  3.94 18.18 10.70 302 9999.0 999.0  12.4 999.0 99.0 99.00
2021 01 05 17 56 999 99.0 99.0  4.12 16.67 11.00 300 9999.0 999.0  12.4 999.0 99.0 99.00
2021 01 05 18 26 999 99.0 99.0  3.87 18.18 10.64 300 9999.0 999.0  12.4 999.0 99.0 99.00
2021 01 05 18 56 999 99.0 99.0  3.99 18.18 10.85 297 9999.0 999.0  12.4 999.0 99.0 99.00
2021 01 05 19 26 999 99.0 99.0  4.37 18.18 11.19 295 9999.0 999.0  12.4 999.0 99.0 99.00
2021 01 05 19 56 999 99.0 99.0  4.55 16.67 11.59 299 9999.0 999.0  12.4 999.0 99.0 99.00
