#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 01 01 17 29 999 99.0 99.0  1.10 13.33  6.76 283 9999.0 999.0  15.6 999.0 99.0 99.00
2015 01 01 17 59 999 99.0 99.0  1.13 12.50  6.55 288 9999.0 999.0  15.6 999.0 99.0 99.00
2015 01 01 18 29 999 99.0 99.0  1.16 12.50  6.50 285 9999.0 999.0  15.5 999.0 99.0 99.00
2015 01 01 18 59 999 99.0 99.0  1.15 13.33  6.36 283 9999.0 999.0  15.6 999.0 99.0 99.00
2015 01 01 19 29 999 99.0 99.0  1.14 13.33  6.31 288 9999.0 999.0  15.6 999.0 99.0 99.00
2015 01 01 19 59 999 99.0 99.0  1.11 12.50  6.38 296 9999.0 999.0  15.6 999.0 99.0 99.00
2015 01 01 20 29 999 99.0 99.0  1.08 11.76  6.64 282 9999.0 999.0  15.6 999.0 99.0 99.00
2015 01 01 20 59 999 99.0 99.0  1.11 12.50  6.68 289 9999.0 999.0  15.6 999.0 99.0 99.00
2015 01 01 21 29 999 99.0 99.0  1.08 12.50  6.77 299 9999.0 999.0  15.6 999.0 99.0 99.00
2015 01 01 21 59 999 99.0 99.0  1.03  9.09  6.79 312 9999.0 999.0  15.6 999.0 99.0 99.00
2015 01 01 22 29 999 99.0 99.0  1.09  8.33  6.97 312 9999.0 999.0  15.6 999.0 99.0 99.00
2015 01 01 22 59 999 99.0 99.0  1.10  9.09  7.17 307 9999.0 999.0  15.6 999.0 99.0 99.00
2015 01 01 23 29 999 99.0 99.0  1.07 11.76  7.18 285 9999.0 999.0  15.6 999.0 99.0 99.00
2015 01 01 23 59 999 99.0 99.0  1.07 11.76  7.02 295 9999.0 999.0  15.5 999.0 99.0 99.00
2015 01 02 00 29 999 99.0 99.0  1.16  8.33  7.23 316 9999.0 999.0  15.4 999.0 99.0 99.00
2015 01 02 00 59 999 99.0 99.0  1.11  7.69  7.08 305 9999.0 999.0  15.4 999.0 99.0 99.00
2015 01 02 01 29 999 99.0 99.0  1.18  9.09  7.44 312 9999.0 999.0  15.4 999.0 99.0 99.00
2015 01 02 01 59 999 99.0 99.0  1.24  8.33  7.68 316 9999.0 999.0  15.3 999.0 99.0 99.00
2015 01 02 02 29 999 99.0 99.0  1.22  9.09  7.49 310 9999.0 999.0  15.2 999.0 99.0 99.00
2015 01 02 02 59 999 99.0 99.0  1.34  8.33  7.66 302 9999.0 999.0  15.2 999.0 99.0 99.00
2015 01 02 03 29 999 99.0 99.0  1.35  8.33  7.38 313 9999.0 999.0  15.2 999.0 99.0 99.00
2015 01 02 03 59 999 99.0 99.0  1.32  8.33  7.59 313 9999.0 999.0  15.2 999.0 99.0 99.00
2015 01 02 04 29 999 99.0 99.0  1.50  9.09  7.81 306 9999.0 999.0  15.2 999.0 99.0 99.00
2015 01 02 04 59 999 99.0 99.0  1.47  9.09  7.55 306 9999.0 999.0  15.2 999.0 99.0 99.00
2015 01 02 05 29 999 99.0 99.0  1.63 10.53  7.91 310 9999.0 999.0  15.2 999.0 99.0 99.00
2015 01 02 05 59 999 99.0 99.0  1.73  9.88  8.00 312 9999.0 999.0  15.2 999.0 99.0 99.00
2015 01 02 06 29 999 99.0 99.0  1.63  9.09  7.97 307 9999.0 999.0  15.3 999.0 99.0 99.00
2015 01 02 06 59 999 99.0 99.0  1.47  9.09  7.95 314 9999.0 999.0  15.3 999.0 99.0 99.00
2015 01 02 07 29 999 99.0 99.0  1.63 10.53  7.99 316 9999.0 999.0  15.3 999.0 99.0 99.00
2015 01 02 07 59 999 99.0 99.0  1.56 10.53  8.31 307 9999.0 999.0  15.4 999.0 99.0 99.00
2015 01 02 08 29 999 99.0 99.0  1.41  9.88  7.78 313 9999.0 999.0  15.4 999.0 99.0 99.00
2015 01 02 08 59 999 99.0 99.0  1.48 10.53  8.06 306 9999.0 999.0  15.4 999.0 99.0 99.00
2015 01 02 09 29 999 99.0 99.0  1.35 11.76  7.56 283 9999.0 999.0  15.4 999.0 99.0 99.00
2015 01 02 09 59 999 99.0 99.0  1.45  9.88  7.80 296 9999.0 999.0  15.5 999.0 99.0 99.00
2015 01 02 10 29 999 99.0 99.0  1.47 10.53  7.89 296 9999.0 999.0  15.7 999.0 99.0 99.00
2015 01 02 10 59 999 99.0 99.0  1.44  9.88  7.75 316 9999.0 999.0  15.7 999.0 99.0 99.00
2015 01 02 11 29 999 99.0 99.0  1.35  9.09  7.73 309 9999.0 999.0  15.7 999.0 99.0 99.00
2015 01 02 11 59 999 99.0 99.0  1.49  9.88  8.10 300 9999.0 999.0  15.7 999.0 99.0 99.00
2015 01 02 12 29 999 99.0 99.0  1.43 10.53  8.12 314 9999.0 999.0  15.7 999.0 99.0 99.00
2015 01 02 12 59 999 99.0 99.0  1.30  9.88  7.78 307 9999.0 999.0  15.6 999.0 99.0 99.00
2015 01 02 13 29 999 99.0 99.0  1.33  9.88  8.11 309 9999.0 999.0  15.6 999.0 99.0 99.00
2015 01 02 13 59 999 99.0 99.0  1.25 14.29  8.01 295 9999.0 999.0  15.6 999.0 99.0 99.00
2015 01 02 14 29 999 99.0 99.0  1.32  9.88  8.20 306 9999.0 999.0  15.4 999.0 99.0 99.00
2015 01 02 14 59 999 99.0 99.0  1.32  9.88  8.32 310 9999.0 999.0  15.1 999.0 99.0 99.00
2015 01 02 15 29 999 99.0 99.0  1.25 13.33  8.36 307 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 02 15 59 999 99.0 99.0  1.15  9.88  8.25 307 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 02 16 29 999 99.0 99.0  1.21 13.33  8.37 299 9999.0 999.0  14.6 999.0 99.0 99.00
2015 01 02 16 59 999 99.0 99.0  1.28 13.33  8.51 295 9999.0 999.0  14.5 999.0 99.0 99.00
2015 01 02 17 29 999 99.0 99.0  1.24 13.33  8.75 300 9999.0 999.0  14.6 999.0 99.0 99.00
2015 01 02 17 59 999 99.0 99.0  1.28 13.33  8.87 299 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 02 18 29 999 99.0 99.0  1.25 13.33  8.26 296 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 02 18 59 999 99.0 99.0  1.24 12.50  8.34 296 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 02 19 29 999 99.0 99.0  1.25  9.09  8.24 310 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 02 19 59 999 99.0 99.0  1.26 13.33  8.39 292 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 02 20 29 999 99.0 99.0  1.30 12.50  8.38 296 9999.0 999.0  15.2 999.0 99.0 99.00
2015 01 02 20 59 999 99.0 99.0  1.37 12.50  8.24 306 9999.0 999.0  15.3 999.0 99.0 99.00
2015 01 02 21 29 999 99.0 99.0  1.45 13.33  8.43 313 9999.0 999.0  15.2 999.0 99.0 99.00
2015 01 02 21 59 999 99.0 99.0  1.51  8.33  8.07 314 9999.0 999.0  15.1 999.0 99.0 99.00
2015 01 02 22 29 999 99.0 99.0  1.39 13.33  8.36 289 9999.0 999.0  15.2 999.0 99.0 99.00
2015 01 02 22 59 999 99.0 99.0  1.47 13.33  8.04 299 9999.0 999.0  15.1 999.0 99.0 99.00
2015 01 02 23 29 999 99.0 99.0  1.45 13.33  7.87 297 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 02 23 59 999 99.0 99.0  1.56 13.33  8.19 293 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 03 00 29 999 99.0 99.0  1.42 12.50  7.87 295 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 03 00 59 999 99.0 99.0  1.40 12.50  7.68 290 9999.0 999.0  14.5 999.0 99.0 99.00
2015 01 03 01 29 999 99.0 99.0  1.30 12.50  7.33 288 9999.0 999.0  14.5 999.0 99.0 99.00
2015 01 03 01 59 999 99.0 99.0  1.50 12.50  7.77 281 9999.0 999.0  14.5 999.0 99.0 99.00
2015 01 03 02 29 999 99.0 99.0  1.33 12.50  7.07 293 9999.0 999.0  14.5 999.0 99.0 99.00
2015 01 03 02 59 999 99.0 99.0  1.36 12.50  7.09 286 9999.0 999.0  14.5 999.0 99.0 99.00
2015 01 03 03 29 999 99.0 99.0  1.27 11.76  6.65 290 9999.0 999.0  14.5 999.0 99.0 99.00
2015 01 03 03 59 999 99.0 99.0  1.25 13.33  6.43 290 9999.0 999.0  14.4 999.0 99.0 99.00
2015 01 03 04 29 999 99.0 99.0  1.31 13.33  6.71 295 9999.0 999.0  14.4 999.0 99.0 99.00
2015 01 03 04 59 999 99.0 99.0  1.34 12.50  6.52 292 9999.0 999.0  14.4 999.0 99.0 99.00
2015 01 03 05 29 999 99.0 99.0  1.38 12.50  6.76 299 9999.0 999.0  14.4 999.0 99.0 99.00
2015 01 03 05 59 999 99.0 99.0  1.38 12.50  6.65 289 9999.0 999.0  14.4 999.0 99.0 99.00
2015 01 03 06 29 999 99.0 99.0  1.35 12.50  6.48 290 9999.0 999.0  14.4 999.0 99.0 99.00
2015 01 03 06 59 999 99.0 99.0  1.35 12.50  6.20 281 9999.0 999.0  14.4 999.0 99.0 99.00
2015 01 03 07 29 999 99.0 99.0  1.33 11.76  6.08 289 9999.0 999.0  14.4 999.0 99.0 99.00
2015 01 03 07 59 999 99.0 99.0  1.34 13.33  5.81 274 9999.0 999.0  14.4 999.0 99.0 99.00
2015 01 03 08 29 999 99.0 99.0  1.38 13.33  5.84 285 9999.0 999.0  14.3 999.0 99.0 99.00
2015 01 03 08 59 999 99.0 99.0  1.41 11.76  5.84 289 9999.0 999.0  14.3 999.0 99.0 99.00
2015 01 03 09 29 999 99.0 99.0  1.43 12.50  5.95 295 9999.0 999.0  14.3 999.0 99.0 99.00
2015 01 03 09 59 999 99.0 99.0  1.29 12.50  5.80 282 9999.0 999.0  14.2 999.0 99.0 99.00
2015 01 03 10 29 999 99.0 99.0  1.27 11.76  6.01 292 9999.0 999.0  14.2 999.0 99.0 99.00
2015 01 03 10 59 999 99.0 99.0  1.28 12.50  6.21 300 9999.0 999.0  14.2 999.0 99.0 99.00
2015 01 03 11 29 999 99.0 99.0  1.25 12.50  6.07 300 9999.0 999.0  14.2 999.0 99.0 99.00
2015 01 03 11 59 999 99.0 99.0  1.26 11.76  6.74 306 9999.0 999.0  14.2 999.0 99.0 99.00
2015 01 03 12 29 999 99.0 99.0  1.19 11.76  6.45 302 9999.0 999.0  14.2 999.0 99.0 99.00
2015 01 03 12 59 999 99.0 99.0  1.26 11.76  6.50 288 9999.0 999.0  14.3 999.0 99.0 99.00
2015 01 03 13 29 999 99.0 99.0  1.24 11.76  6.90 297 9999.0 999.0  14.2 999.0 99.0 99.00
2015 01 03 13 59 999 99.0 99.0  1.24 11.76  6.67 282 9999.0 999.0  14.3 999.0 99.0 99.00
2015 01 03 14 29 999 99.0 99.0  1.20 11.76  7.06 302 9999.0 999.0  14.3 999.0 99.0 99.00
2015 01 03 14 59 999 99.0 99.0  1.17 11.76  7.04 292 9999.0 999.0  14.3 999.0 99.0 99.00
2015 01 03 15 29 999 99.0 99.0  1.08 11.76  6.81 306 9999.0 999.0  14.3 999.0 99.0 99.00
2015 01 03 15 59 999 99.0 99.0  1.06 11.76  6.64 283 9999.0 999.0  14.2 999.0 99.0 99.00
2015 01 03 16 29 999 99.0 99.0  1.04 11.76  6.82 293 9999.0 999.0  14.2 999.0 99.0 99.00
2015 01 03 16 59 999 99.0 99.0  1.09 11.76  7.29 307 9999.0 999.0  14.4 999.0 99.0 99.00
2015 01 03 17 29 999 99.0 99.0  1.06 11.76  7.06 283 9999.0 999.0  14.5 999.0 99.0 99.00
2015 01 03 17 59 999 99.0 99.0  1.05 11.76  6.94 293 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 03 18 29 999 99.0 99.0  1.05 11.76  7.26 300 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 03 18 59 999 99.0 99.0  1.06 11.76  7.16 288 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 03 19 29 999 99.0 99.0  1.01 11.76  6.93 293 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 03 19 59 999 99.0 99.0  1.01 11.76  6.78 292 9999.0 999.0  15.1 999.0 99.0 99.00
2015 01 03 20 29 999 99.0 99.0  1.02 11.76  7.00 290 9999.0 999.0  15.1 999.0 99.0 99.00
2015 01 03 20 59 999 99.0 99.0  1.07 11.11  7.48 299 9999.0 999.0  15.2 999.0 99.0 99.00
2015 01 03 21 29 999 99.0 99.0  1.01 11.11  7.27 292 9999.0 999.0  15.2 999.0 99.0 99.00
2015 01 03 21 59 999 99.0 99.0  1.01 11.76  7.34 290 9999.0 999.0  15.3 999.0 99.0 99.00
2015 01 03 22 29 999 99.0 99.0  0.94 12.50  7.09 283 9999.0 999.0  15.3 999.0 99.0 99.00
2015 01 03 22 59 999 99.0 99.0  0.93 12.50  7.27 305 9999.0 999.0  15.2 999.0 99.0 99.00
2015 01 03 23 29 999 99.0 99.0  0.93 11.11  7.05 295 9999.0 999.0  15.2 999.0 99.0 99.00
2015 01 03 23 59 999 99.0 99.0  0.87 11.76  7.14 299 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 04 00 29 999 99.0 99.0  0.98 11.76  7.63 289 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 04 00 59 999 99.0 99.0  0.91 11.76  7.13 296 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 04 01 29 999 99.0 99.0  0.86 11.11  7.32 296 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 04 01 59 999 99.0 99.0  0.89 11.76  7.58 288 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 04 02 29 999 99.0 99.0  0.90 12.50  7.52 289 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 04 02 59 999 99.0 99.0  0.82 11.76  7.39 283 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 04 03 29 999 99.0 99.0  0.86 11.76  7.46 295 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 04 03 59 999 99.0 99.0  0.90 11.76  7.63 275 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 04 04 29 999 99.0 99.0  0.91 11.11  7.49 285 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 04 04 59 999 99.0 99.0  0.83 11.11  7.18 300 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 04 05 29 999 99.0 99.0  0.94 11.76  8.08 296 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 04 05 59 999 99.0 99.0  0.90 11.76  7.63 292 9999.0 999.0  14.8 999.0 99.0 99.00
2015 01 04 06 29 999 99.0 99.0  0.91 11.76  7.87 295 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 04 06 59 999 99.0 99.0  0.86 11.76  7.46 302 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 04 07 29 999 99.0 99.0  0.88 11.11  7.84 297 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 04 07 59 999 99.0 99.0  0.91 11.11  7.91 289 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 04 08 29 999 99.0 99.0  0.88 11.76  7.73 296 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 04 08 59 999 99.0 99.0  0.96 11.76  8.36 295 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 04 09 29 999 99.0 99.0  0.85 11.76  7.71 293 9999.0 999.0  14.7 999.0 99.0 99.00
2015 01 04 09 59 999 99.0 99.0  0.86 11.76  8.00 293 9999.0 999.0  14.6 999.0 99.0 99.00
2015 01 04 10 29 999 99.0 99.0  0.90 11.11  8.48 300 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 04 10 59 999 99.0 99.0  0.83 11.11  8.40 297 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 04 11 29 999 99.0 99.0  0.78 11.11  8.22 309 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 04 11 59 999 99.0 99.0  0.84 11.11  8.34 303 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 04 12 29 999 99.0 99.0  0.85 12.50  8.39 289 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 04 12 59 999 99.0 99.0  0.83 11.76  8.31 300 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 04 13 29 999 99.0 99.0  0.88 11.76  8.65 293 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 04 13 59 999 99.0 99.0  0.86 13.33  8.24 285 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 04 14 29 999 99.0 99.0  0.91 12.50  8.63 282 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 04 14 59 999 99.0 99.0  0.90 13.33  8.76 281 9999.0 999.0  15.1 999.0 99.0 99.00
2015 01 04 15 29 999 99.0 99.0  0.92 13.33  8.83 289 9999.0 999.0  15.1 999.0 99.0 99.00
2015 01 04 15 59 999 99.0 99.0  0.90 11.76  8.98 293 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 04 16 29 999 99.0 99.0  0.86 13.33  8.83 297 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 04 16 59 999 99.0 99.0  0.89 13.33  8.98 286 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 04 17 59 999 99.0 99.0  0.90 12.50  9.03 295 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 04 18 29 999 99.0 99.0  0.82 11.76  8.59 288 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 04 18 59 999 99.0 99.0  0.87 12.50  8.63 282 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 04 19 29 999 99.0 99.0  0.75 13.33  8.01 286 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 04 19 59 999 99.0 99.0  0.85 12.50  8.62 276 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 04 20 29 999 99.0 99.0  0.89 12.50  8.64 289 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 04 20 59 999 99.0 99.0  0.90 12.50  8.37 281 9999.0 999.0  15.1 999.0 99.0 99.00
2015 01 04 21 29 999 99.0 99.0  0.90 12.50  8.96 281 9999.0 999.0  15.1 999.0 99.0 99.00
2015 01 04 21 59 999 99.0 99.0  0.92 13.33  8.30 283 9999.0 999.0  15.1 999.0 99.0 99.00
2015 01 04 22 29 999 99.0 99.0  0.90 12.50  7.61 275 9999.0 999.0  15.1 999.0 99.0 99.00
2015 01 04 22 59 999 99.0 99.0  0.91 12.50  7.62 276 9999.0 999.0  15.1 999.0 99.0 99.00
2015 01 04 23 29 999 99.0 99.0  1.00 12.50  7.48 288 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 04 23 59 999 99.0 99.0  0.97 13.33  7.55 290 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 05 00 29 999 99.0 99.0  0.97 12.50  6.78 281 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 05 00 59 999 99.0 99.0  0.99 12.50  6.43 279 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 05 01 29 999 99.0 99.0  1.06 13.33  7.22 296 9999.0 999.0  15.0 999.0 99.0 99.00
2015 01 05 01 59 999 99.0 99.0  1.12 12.50  7.12 292 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 05 02 29 999 99.0 99.0  1.13 12.50  7.16 283 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 05 02 59 999 99.0 99.0  1.14 18.18  7.39 297 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 05 03 29 999 99.0 99.0  1.13 12.50  6.86 297 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 05 03 59 999 99.0 99.0  1.25 11.76  7.09 285 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 05 04 29 999 99.0 99.0  1.13 12.50  6.83 292 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 05 04 59 999 99.0 99.0  1.29 12.50  7.58 305 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 05 05 29 999 99.0 99.0  1.28 12.50  7.38 299 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 05 05 59 999 99.0 99.0  1.42 18.18  7.32 302 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 05 06 29 999 99.0 99.0  1.31 11.76  6.95 288 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 05 06 59 999 99.0 99.0  1.29 18.18  7.23 303 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 05 07 29 999 99.0 99.0  1.38 18.18  7.57 305 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 05 07 59 999 99.0 99.0  1.53 18.18  8.48 299 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 05 08 29 999 99.0 99.0  1.37 18.18  8.19 305 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 05 08 59 999 99.0 99.0  1.46 18.18  8.31 302 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 05 09 29 999 99.0 99.0  1.46 18.18  8.14 302 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 05 09 59 999 99.0 99.0  1.45 18.18  8.60 307 9999.0 999.0  14.9 999.0 99.0 99.00
2015 01 05 10 29 999 99.0 99.0  1.43 11.76  8.11 299 9999.0 999.0  15.3 999.0 99.0 99.00
2015 01 05 10 59 999 99.0 99.0  1.45 12.50  8.61 310 9999.0 999.0  15.3 999.0 99.0 99.00
2015 01 05 11 29 999 99.0 99.0  1.54 16.67  9.02 309 9999.0 999.0  15.3 999.0 99.0 99.00
2015 01 05 11 59 999 99.0 99.0  1.51 11.76  8.87 306 9999.0 999.0  15.4 999.0 99.0 99.00
2015 01 05 12 29 999 99.0 99.0  1.41 16.67  8.44 312 9999.0 999.0  15.4 999.0 99.0 99.00
2015 01 05 12 59 999 99.0 99.0  1.64 13.33  9.31 316 9999.0 999.0  15.4 999.0 99.0 99.00
2015 01 05 13 29 999 99.0 99.0  1.46 16.67  8.71 302 9999.0 999.0  15.4 999.0 99.0 99.00
2015 01 05 13 59 999 99.0 99.0  1.44 16.67  8.96 297 9999.0 999.0  15.5 999.0 99.0 99.00
2015 01 05 14 29 999 99.0 99.0  1.62 16.67  9.95 302 9999.0 999.0  15.5 999.0 99.0 99.00
2015 01 05 14 59 999 99.0 99.0  1.52 16.67  9.35 305 9999.0 999.0  15.5 999.0 99.0 99.00
2015 01 05 15 29 999 99.0 99.0  1.61 16.67  9.24 300 9999.0 999.0  15.5 999.0 99.0 99.00
2015 01 05 15 59 999 99.0 99.0  1.57 16.67  9.29 305 9999.0 999.0  15.6 999.0 99.0 99.00
2015 01 05 16 29 999 99.0 99.0  1.45 16.67  9.35 299 9999.0 999.0  15.6 999.0 99.0 99.00
2015 01 05 16 59 999 99.0 99.0  1.52 16.67  9.64 306 9999.0 999.0  15.6 999.0 99.0 99.00
2015 01 05 17 29 999 99.0 99.0  1.35 11.76  8.75 306 9999.0 999.0  15.6 999.0 99.0 99.00
2015 01 05 17 59 999 99.0 99.0  1.29 16.67  8.43 303 9999.0 999.0  15.7 999.0 99.0 99.00
2015 01 05 18 29 999 99.0 99.0  1.57 16.67  9.90 306 9999.0 999.0  15.8 999.0 99.0 99.00
2015 01 05 18 59 999 99.0 99.0  1.48 16.67  9.19 302 9999.0 999.0  15.9 999.0 99.0 99.00
