#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2018 01 01 17 00 999 99.0 99.0  0.88  8.33  6.10 286 9999.0 999.0  14.3 999.0 99.0 99.00
2018 01 01 17 30 999 99.0 99.0  0.92 10.53  6.31 269 9999.0 999.0  14.2 999.0 99.0 99.00
2018 01 01 18 00 999 99.0 99.0  0.97 10.53  6.53 282 9999.0 999.0  14.2 999.0 99.0 99.00
2018 01 01 18 30 999 99.0 99.0  0.96 10.53  6.24 283 9999.0 999.0  14.2 999.0 99.0 99.00
2018 01 01 19 00 999 99.0 99.0  0.95 16.67  6.28 286 9999.0 999.0  14.2 999.0 99.0 99.00
2018 01 01 19 30 999 99.0 99.0  0.92 16.67  6.31 268 9999.0 999.0  14.2 999.0 99.0 99.00
2018 01 01 20 00 999 99.0 99.0  0.90 10.53  6.18 286 9999.0 999.0  14.2 999.0 99.0 99.00
2018 01 01 20 30 999 99.0 99.0  0.90 10.53  6.30 274 9999.0 999.0  14.3 999.0 99.0 99.00
2018 01 01 21 00 999 99.0 99.0  0.87 10.53  6.13 289 9999.0 999.0  14.1 999.0 99.0 99.00
2018 01 01 21 30 999 99.0 99.0  0.94  9.88  6.44 293 9999.0 999.0  14.0 999.0 99.0 99.00
2018 01 01 22 00 999 99.0 99.0  0.93  9.88  6.49 305 9999.0 999.0  14.0 999.0 99.0 99.00
2018 01 01 22 30 999 99.0 99.0  0.87 16.67  6.31 276 9999.0 999.0  14.0 999.0 99.0 99.00
2018 01 01 23 00 999 99.0 99.0  0.88 16.67  6.24 272 9999.0 999.0  14.0 999.0 99.0 99.00
2018 01 01 23 30 999 99.0 99.0  0.90 16.67  6.74 264 9999.0 999.0  14.0 999.0 99.0 99.00
2018 01 02 00 00 999 99.0 99.0  0.89 15.38  6.87 281 9999.0 999.0  13.9 999.0 99.0 99.00
2018 01 02 00 30 999 99.0 99.0  0.86 16.67  6.72 261 9999.0 999.0  13.9 999.0 99.0 99.00
2018 01 02 01 00 999 99.0 99.0  0.88 16.67  7.02 265 9999.0 999.0  13.8 999.0 99.0 99.00
2018 01 02 01 30 999 99.0 99.0  0.88 15.38  6.87 275 9999.0 999.0  13.7 999.0 99.0 99.00
2018 01 02 02 00 999 99.0 99.0  0.95 16.67  6.96 276 9999.0 999.0  13.8 999.0 99.0 99.00
2018 01 02 02 30 999 99.0 99.0  0.92 16.67  6.63 288 9999.0 999.0  13.8 999.0 99.0 99.00
2018 01 02 03 00 999 99.0 99.0  0.93 16.67  7.15 295 9999.0 999.0  13.8 999.0 99.0 99.00
2018 01 02 03 30 999 99.0 99.0  1.01 16.67  7.90 282 9999.0 999.0  13.8 999.0 99.0 99.00
2018 01 02 04 00 999 99.0 99.0  0.92 15.38  7.27 272 9999.0 999.0  13.9 999.0 99.0 99.00
2018 01 02 04 30 999 99.0 99.0  0.95 15.38  7.76 278 9999.0 999.0  13.9 999.0 99.0 99.00
2018 01 02 05 00 999 99.0 99.0  0.86 16.67  7.00 286 9999.0 999.0  14.0 999.0 99.0 99.00
2018 01 02 05 30 999 99.0 99.0  0.89 16.67  7.92 282 9999.0 999.0  14.1 999.0 99.0 99.00
2018 01 02 06 00 999 99.0 99.0  0.88 16.67  7.92 290 9999.0 999.0  14.1 999.0 99.0 99.00
2018 01 02 06 30 999 99.0 99.0  1.00 16.67  8.75 286 9999.0 999.0  14.2 999.0 99.0 99.00
2018 01 02 07 00 999 99.0 99.0  1.03 16.67  9.12 289 9999.0 999.0  14.2 999.0 99.0 99.00
2018 01 02 07 30 999 99.0 99.0  0.90 16.67  8.20 282 9999.0 999.0  14.2 999.0 99.0 99.00
2018 01 02 08 00 999 99.0 99.0  0.99 16.67  8.67 283 9999.0 999.0  14.3 999.0 99.0 99.00
2018 01 02 08 30 999 99.0 99.0  0.96 16.67  8.38 288 9999.0 999.0  14.3 999.0 99.0 99.00
2018 01 02 09 00 999 99.0 99.0  1.06 16.67  9.13 281 9999.0 999.0  14.3 999.0 99.0 99.00
2018 01 02 09 30 999 99.0 99.0  0.95 15.38  8.56 282 9999.0 999.0  14.3 999.0 99.0 99.00
2018 01 02 10 00 999 99.0 99.0  1.08 15.38  9.46 282 9999.0 999.0  14.2 999.0 99.0 99.00
2018 01 02 10 30 999 99.0 99.0  1.02 15.38  9.01 292 9999.0 999.0  14.2 999.0 99.0 99.00
2018 01 02 11 00 999 99.0 99.0  0.97 15.38  8.46 293 9999.0 999.0  14.3 999.0 99.0 99.00
2018 01 02 11 30 999 99.0 99.0  1.00 15.38  9.07 293 9999.0 999.0  14.3 999.0 99.0 99.00
2018 01 02 12 00 999 99.0 99.0  1.11 15.38  9.63 288 9999.0 999.0  14.3 999.0 99.0 99.00
2018 01 02 12 30 999 99.0 99.0  1.00 15.38  8.68 289 9999.0 999.0  14.3 999.0 99.0 99.00
2018 01 02 13 00 999 99.0 99.0  1.11 15.38  9.92 282 9999.0 999.0  14.3 999.0 99.0 99.00
2018 01 02 13 30 999 99.0 99.0  1.09 15.38  9.74 293 9999.0 999.0  14.3 999.0 99.0 99.00
2018 01 02 14 00 999 99.0 99.0  0.92 14.29  8.92 293 9999.0 999.0  14.3 999.0 99.0 99.00
2018 01 02 14 30 999 99.0 99.0  1.05 15.38  9.75 293 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 02 15 30 999 99.0 99.0  0.99 15.38  9.58 290 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 02 16 00 999 99.0 99.0  1.02 14.29  9.68 288 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 02 16 30 999 99.0 99.0  1.00 15.38  9.78 288 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 02 17 00 999 99.0 99.0  1.14 14.29 10.52 282 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 02 17 30 999 99.0 99.0  1.14 14.29 10.73 286 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 02 18 00 999 99.0 99.0  1.15 14.29 10.34 286 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 02 18 30 999 99.0 99.0  1.17 14.29 11.00 282 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 02 19 00 999 99.0 99.0  1.07 14.29 10.64 293 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 02 19 30 999 99.0 99.0  1.02 13.33  9.91 292 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 02 20 00 999 99.0 99.0  1.18 14.29 10.69 289 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 02 20 30 999 99.0 99.0  1.16 14.29 10.84 283 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 02 21 00 999 99.0 99.0  1.14 14.29 10.44 288 9999.0 999.0  14.5 999.0 99.0 99.00
2018 01 02 21 30 999 99.0 99.0  1.07 13.33 10.17 293 9999.0 999.0  14.6 999.0 99.0 99.00
2018 01 02 22 30 999 99.0 99.0  1.30 14.29 11.08 289 9999.0 999.0  14.6 999.0 99.0 99.00
2018 01 02 23 30 999 99.0 99.0  1.09 14.29 10.43 285 9999.0 999.0  14.6 999.0 99.0 99.00
2018 01 03 00 00 999 99.0 99.0  1.18 13.33 10.46 300 9999.0 999.0  14.6 999.0 99.0 99.00
2018 01 03 00 30 999 99.0 99.0  1.13 13.33 10.80 292 9999.0 999.0  14.5 999.0 99.0 99.00
2018 01 03 01 00 999 99.0 99.0  1.19 12.50 10.86 290 9999.0 999.0  14.5 999.0 99.0 99.00
2018 01 03 01 30 999 99.0 99.0  1.13 13.33 10.52 292 9999.0 999.0  14.5 999.0 99.0 99.00
2018 01 03 02 00 999 99.0 99.0  1.31 14.29 11.26 286 9999.0 999.0  14.5 999.0 99.0 99.00
2018 01 03 02 30 999 99.0 99.0  1.32 13.33 10.94 288 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 03 03 30 999 99.0 99.0  1.29 12.50 10.47 286 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 03 04 00 999 99.0 99.0  1.29 13.33 10.55 296 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 03 04 30 999 99.0 99.0  1.12 13.33 10.06 286 9999.0 999.0  14.6 999.0 99.0 99.00
2018 01 03 05 00 999 99.0 99.0  1.32 13.33 10.92 290 9999.0 999.0  14.6 999.0 99.0 99.00
2018 01 03 05 30 999 99.0 99.0  1.34 13.33 10.74 288 9999.0 999.0  14.6 999.0 99.0 99.00
2018 01 03 06 00 999 99.0 99.0  1.36 12.50 10.90 283 9999.0 999.0  14.6 999.0 99.0 99.00
2018 01 03 06 30 999 99.0 99.0  1.35 12.50 10.95 295 9999.0 999.0  14.5 999.0 99.0 99.00
2018 01 03 07 00 999 99.0 99.0  1.55 12.50 11.47 278 9999.0 999.0  14.5 999.0 99.0 99.00
2018 01 03 07 30 999 99.0 99.0  1.42 13.33 11.16 292 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 03 08 00 999 99.0 99.0  1.40 13.33 10.88 295 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 03 08 30 999 99.0 99.0  1.36 12.50 10.87 285 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 03 09 00 999 99.0 99.0  1.53 13.33 11.03 295 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 03 09 30 999 99.0 99.0  1.41 12.50 10.89 283 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 03 10 00 999 99.0 99.0  1.48 12.50 10.86 289 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 03 10 30 999 99.0 99.0  1.30 11.11 10.49 281 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 03 11 00 999 99.0 99.0  1.34 11.76 10.19 285 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 03 11 30 999 99.0 99.0  1.46 12.50 10.65 286 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 03 12 00 999 99.0 99.0  1.44 13.33 10.59 300 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 03 12 30 999 99.0 99.0  1.48 13.33 10.37 292 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 03 13 00 999 99.0 99.0  1.45 12.50 10.23 295 9999.0 999.0  14.3 999.0 99.0 99.00
2018 01 03 13 30 999 99.0 99.0  1.45 12.50 10.47 288 9999.0 999.0  14.3 999.0 99.0 99.00
2018 01 03 14 00 999 99.0 99.0  1.52 11.76 10.37 293 9999.0 999.0  14.3 999.0 99.0 99.00
2018 01 03 14 30 999 99.0 99.0  1.41 11.76 10.38 279 9999.0 999.0  14.3 999.0 99.0 99.00
2018 01 03 15 00 999 99.0 99.0  1.41 12.50 10.25 302 9999.0 999.0  14.3 999.0 99.0 99.00
2018 01 03 15 30 999 99.0 99.0  1.51 12.50 10.77 295 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 03 16 00 999 99.0 99.0  1.46 12.50 10.52 288 9999.0 999.0  14.5 999.0 99.0 99.00
2018 01 03 16 30 999 99.0 99.0  1.30 11.76 10.34 292 9999.0 999.0  14.5 999.0 99.0 99.00
2018 01 03 17 00 999 99.0 99.0  1.32 13.33 10.43 297 9999.0 999.0  14.5 999.0 99.0 99.00
2018 01 03 17 30 999 99.0 99.0  1.58 12.50 10.43 283 9999.0 999.0  14.6 999.0 99.0 99.00
2018 01 03 18 00 999 99.0 99.0  1.51 12.50 10.71 296 9999.0 999.0  14.7 999.0 99.0 99.00
2018 01 03 18 30 999 99.0 99.0  1.37 11.76 10.31 282 9999.0 999.0  15.0 999.0 99.0 99.00
2018 01 03 19 00 999 99.0 99.0  1.42 12.50 10.73 296 9999.0 999.0  15.0 999.0 99.0 99.00
2018 01 03 19 30 999 99.0 99.0  1.59 12.50 10.80 290 9999.0 999.0  15.1 999.0 99.0 99.00
2018 01 03 20 00 999 99.0 99.0  1.60 11.11 10.69 286 9999.0 999.0  15.2 999.0 99.0 99.00
2018 01 03 20 30 999 99.0 99.0  1.55 11.76 10.61 295 9999.0 999.0  15.2 999.0 99.0 99.00
2018 01 03 21 00 999 99.0 99.0  1.62 12.50 10.85 297 9999.0 999.0  15.1 999.0 99.0 99.00
2018 01 03 21 30 999 99.0 99.0  1.62 11.76 10.31 300 9999.0 999.0  15.0 999.0 99.0 99.00
2018 01 03 22 00 999 99.0 99.0  1.42 14.29 10.34 299 9999.0 999.0  15.0 999.0 99.0 99.00
2018 01 03 22 30 999 99.0 99.0  1.54 11.76 10.43 296 9999.0 999.0  15.0 999.0 99.0 99.00
2018 01 03 23 30 999 99.0 99.0  1.48 11.76 10.18 295 9999.0 999.0  15.0 999.0 99.0 99.00
2018 01 04 00 00 999 99.0 99.0  1.34 14.29  9.86 300 9999.0 999.0  15.0 999.0 99.0 99.00
2018 01 04 00 30 999 99.0 99.0  1.39 14.29 10.08 296 9999.0 999.0  15.0 999.0 99.0 99.00
2018 01 04 01 00 999 99.0 99.0  1.46 11.11 10.04 296 9999.0 999.0  15.0 999.0 99.0 99.00
2018 01 04 01 30 999 99.0 99.0  1.30 15.38  9.91 286 9999.0 999.0  14.9 999.0 99.0 99.00
2018 01 04 02 00 999 99.0 99.0  1.40 14.29  9.99 296 9999.0 999.0  14.9 999.0 99.0 99.00
2018 01 04 02 30 999 99.0 99.0  1.44 14.29 10.34 290 9999.0 999.0  14.9 999.0 99.0 99.00
2018 01 04 03 30 999 99.0 99.0  1.52 14.29  9.56 295 9999.0 999.0  14.9 999.0 99.0 99.00
2018 01 04 04 00 999 99.0 99.0  1.58 13.33  9.48 296 9999.0 999.0  14.9 999.0 99.0 99.00
2018 01 04 04 30 999 99.0 99.0  1.56 13.33  9.68 300 9999.0 999.0  14.9 999.0 99.0 99.00
2018 01 04 05 00 999 99.0 99.0  1.31 13.33  8.95 303 9999.0 999.0  14.9 999.0 99.0 99.00
2018 01 04 05 30 999 99.0 99.0  1.40 14.29  9.08 281 9999.0 999.0  14.9 999.0 99.0 99.00
2018 01 04 06 00 999 99.0 99.0  1.40 14.29  9.45 289 9999.0 999.0  15.0 999.0 99.0 99.00
2018 01 04 06 30 999 99.0 99.0  1.63 14.29  9.85 305 9999.0 999.0  15.0 999.0 99.0 99.00
2018 01 04 07 30 999 99.0 99.0  1.47 14.29  8.94 297 9999.0 999.0  15.1 999.0 99.0 99.00
2018 01 04 08 00 999 99.0 99.0  1.64 14.29  9.33 293 9999.0 999.0  15.2 999.0 99.0 99.00
2018 01 04 08 30 999 99.0 99.0  1.69 14.29  8.62 290 9999.0 999.0  15.3 999.0 99.0 99.00
2018 01 04 09 00 999 99.0 99.0  1.67 18.18  8.59 297 9999.0 999.0  15.3 999.0 99.0 99.00
2018 01 04 09 30 999 99.0 99.0  1.71 18.18  8.86 296 9999.0 999.0  15.3 999.0 99.0 99.00
2018 01 04 10 00 999 99.0 99.0  1.80 14.29  9.11 290 9999.0 999.0  15.2 999.0 99.0 99.00
2018 01 04 10 30 999 99.0 99.0  1.90 16.67  9.70 293 9999.0 999.0  15.2 999.0 99.0 99.00
2018 01 04 11 30 999 99.0 99.0  2.14 18.18 10.97 295 9999.0 999.0  15.2 999.0 99.0 99.00
2018 01 04 12 00 999 99.0 99.0  2.09 18.18 10.79 293 9999.0 999.0  15.2 999.0 99.0 99.00
2018 01 04 12 30 999 99.0 99.0  2.27 13.33  9.83 297 9999.0 999.0  15.3 999.0 99.0 99.00
2018 01 04 13 00 999 99.0 99.0  2.22 16.67  9.81 295 9999.0 999.0  15.2 999.0 99.0 99.00
2018 01 04 13 30 999 99.0 99.0  2.45 16.67 10.62 296 9999.0 999.0  15.2 999.0 99.0 99.00
2018 01 04 14 00 999 99.0 99.0  2.16 13.33  9.01 295 9999.0 999.0  15.2 999.0 99.0 99.00
2018 01 04 14 30 999 99.0 99.0  2.40 18.18  9.87 292 9999.0 999.0  15.2 999.0 99.0 99.00
2018 01 04 15 30 999 99.0 99.0  2.73 13.33 10.62 290 9999.0 999.0  15.2 999.0 99.0 99.00
2018 01 04 16 00 999 99.0 99.0  2.42 16.67 10.17 292 9999.0 999.0  15.2 999.0 99.0 99.00
2018 01 04 16 30 999 99.0 99.0  2.61 18.18 11.19 286 9999.0 999.0  15.3 999.0 99.0 99.00
2018 01 04 17 00 999 99.0 99.0  2.56 16.67 11.21 292 9999.0 999.0  15.3 999.0 99.0 99.00
2018 01 04 17 30 999 99.0 99.0  2.27 16.67 10.68 297 9999.0 999.0  15.4 999.0 99.0 99.00
2018 01 04 18 00 999 99.0 99.0  2.22 18.18 10.51 286 9999.0 999.0  15.4 999.0 99.0 99.00
2018 01 04 18 30 999 99.0 99.0  2.74 16.67 11.94 289 9999.0 999.0  15.4 999.0 99.0 99.00
2018 01 04 19 00 999 99.0 99.0  2.58 15.38 11.44 293 9999.0 999.0  15.3 999.0 99.0 99.00
2018 01 04 19 30 999 99.0 99.0  2.52 13.33 11.04 290 9999.0 999.0  15.3 999.0 99.0 99.00
2018 01 04 20 00 999 99.0 99.0  2.60 16.67 11.67 293 9999.0 999.0  15.3 999.0 99.0 99.00
2018 01 04 20 30 999 99.0 99.0  2.47 16.67 11.78 289 9999.0 999.0  15.3 999.0 99.0 99.00
2018 01 04 21 00 999 99.0 99.0  2.47 16.67 12.05 290 9999.0 999.0  15.4 999.0 99.0 99.00
2018 01 04 21 30 999 99.0 99.0  2.28 16.67 11.21 288 9999.0 999.0  15.4 999.0 99.0 99.00
2018 01 04 22 00 999 99.0 99.0  2.32 15.38 11.58 290 9999.0 999.0  15.4 999.0 99.0 99.00
2018 01 04 22 30 999 99.0 99.0  2.32 16.67 11.51 286 9999.0 999.0  15.4 999.0 99.0 99.00
2018 01 04 23 30 999 99.0 99.0  2.49 16.67 11.97 281 9999.0 999.0  15.3 999.0 99.0 99.00
2018 01 05 00 00 999 99.0 99.0  2.67 15.38 12.55 290 9999.0 999.0  15.3 999.0 99.0 99.00
2018 01 05 00 30 999 99.0 99.0  2.28 15.38 12.02 295 9999.0 999.0  15.3 999.0 99.0 99.00
2018 01 05 01 00 999 99.0 99.0  2.40 14.29 12.06 293 9999.0 999.0  15.3 999.0 99.0 99.00
2018 01 05 01 30 999 99.0 99.0  2.36 15.38 12.01 286 9999.0 999.0  15.3 999.0 99.0 99.00
2018 01 05 02 00 999 99.0 99.0  2.58 15.38 12.11 292 9999.0 999.0  15.3 999.0 99.0 99.00
2018 01 05 02 30 999 99.0 99.0  2.18 15.38 11.44 293 9999.0 999.0  15.2 999.0 99.0 99.00
2018 01 05 03 00 999 99.0 99.0  2.42 15.38 12.11 288 9999.0 999.0  15.2 999.0 99.0 99.00
2018 01 05 03 30 999 99.0 99.0  2.54 15.38 12.47 295 9999.0 999.0  15.1 999.0 99.0 99.00
2018 01 05 04 00 999 99.0 99.0  2.66 14.29 12.53 293 9999.0 999.0  15.1 999.0 99.0 99.00
2018 01 05 04 30 999 99.0 99.0  2.45 15.38 12.14 295 9999.0 999.0  15.1 999.0 99.0 99.00
2018 01 05 05 00 999 99.0 99.0  2.51 14.29 12.17 293 9999.0 999.0  15.1 999.0 99.0 99.00
2018 01 05 05 30 999 99.0 99.0  2.66 15.38 12.55 286 9999.0 999.0  15.0 999.0 99.0 99.00
2018 01 05 06 00 999 99.0 99.0  2.40 15.38 12.11 290 9999.0 999.0  14.9 999.0 99.0 99.00
2018 01 05 06 30 999 99.0 99.0  2.74 14.29 12.30 296 9999.0 999.0  14.9 999.0 99.0 99.00
2018 01 05 07 00 999 99.0 99.0  2.77 14.29 12.45 290 9999.0 999.0  14.8 999.0 99.0 99.00
2018 01 05 07 30 999 99.0 99.0  2.73 14.29 12.35 289 9999.0 999.0  14.8 999.0 99.0 99.00
2018 01 05 08 00 999 99.0 99.0  2.44 14.29 11.89 293 9999.0 999.0  14.9 999.0 99.0 99.00
2018 01 05 08 30 999 99.0 99.0  2.78 14.29 12.34 296 9999.0 999.0  14.7 999.0 99.0 99.00
2018 01 05 09 00 999 99.0 99.0  2.82 13.33 12.57 283 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 05 09 30 999 99.0 99.0  2.39 14.29 12.09 295 9999.0 999.0  14.3 999.0 99.0 99.00
2018 01 05 10 00 999 99.0 99.0  2.37 14.29 12.18 295 9999.0 999.0  14.5 999.0 99.0 99.00
2018 01 05 10 30 999 99.0 99.0  2.69 14.29 12.32 286 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 05 11 00 999 99.0 99.0  2.28 14.29 12.16 290 9999.0 999.0  14.5 999.0 99.0 99.00
2018 01 05 11 30 999 99.0 99.0  2.44 13.33 12.27 290 9999.0 999.0  14.6 999.0 99.0 99.00
2018 01 05 12 00 999 99.0 99.0  1.97 13.33 11.24 293 9999.0 999.0  14.6 999.0 99.0 99.00
2018 01 05 12 30 999 99.0 99.0  2.25 13.33 11.85 293 9999.0 999.0  14.6 999.0 99.0 99.00
2018 01 05 13 00 999 99.0 99.0  2.34 14.29 11.85 289 9999.0 999.0  14.6 999.0 99.0 99.00
2018 01 05 13 30 999 99.0 99.0  1.92 15.38 11.40 279 9999.0 999.0  14.6 999.0 99.0 99.00
2018 01 05 14 00 999 99.0 99.0  2.03 13.33 11.56 289 9999.0 999.0  14.7 999.0 99.0 99.00
2018 01 05 14 30 999 99.0 99.0  2.13 14.29 11.70 296 9999.0 999.0  14.8 999.0 99.0 99.00
2018 01 05 15 00 999 99.0 99.0  1.86 15.38 11.20 290 9999.0 999.0  14.8 999.0 99.0 99.00
2018 01 05 15 30 999 99.0 99.0  2.00 13.33 11.46 295 9999.0 999.0  14.8 999.0 99.0 99.00
2018 01 05 16 00 999 99.0 99.0  1.74 14.29 10.98 283 9999.0 999.0  14.8 999.0 99.0 99.00
2018 01 05 16 30 999 99.0 99.0  1.96 15.38 11.34 281 9999.0 999.0  15.0 999.0 99.0 99.00
2018 01 05 17 00 999 99.0 99.0  1.81 15.38 11.26 285 9999.0 999.0  15.1 999.0 99.0 99.00
2018 01 05 17 30 999 99.0 99.0  1.88 12.50 10.87 279 9999.0 999.0  15.0 999.0 99.0 99.00
2018 01 05 18 00 999 99.0 99.0  1.84 14.29 10.86 289 9999.0 999.0  14.7 999.0 99.0 99.00
2018 01 05 18 30 999 99.0 99.0  2.00 14.29 11.52 286 9999.0 999.0  14.8 999.0 99.0 99.00
2018 01 05 19 30 999 99.0 99.0  1.84 14.29 11.03 286 9999.0 999.0  14.9 999.0 99.0 99.00
2018 01 05 20 00 999 99.0 99.0  1.94 12.50 11.03 285 9999.0 999.0  15.0 999.0 99.0 99.00
2018 01 05 20 30 999 99.0 99.0  1.89 13.33 11.03 292 9999.0 999.0  15.0 999.0 99.0 99.00
2018 01 05 21 00 999 99.0 99.0  1.93 13.33 11.18 289 9999.0 999.0  15.1 999.0 99.0 99.00
2018 01 05 21 30 999 99.0 99.0  1.77 14.29 10.80 292 9999.0 999.0  15.1 999.0 99.0 99.00
2018 01 05 22 00 999 99.0 99.0  1.87 14.29 10.95 292 9999.0 999.0  15.1 999.0 99.0 99.00
2018 01 05 22 30 999 99.0 99.0  1.97 14.29 11.04 288 9999.0 999.0  15.1 999.0 99.0 99.00
2018 01 05 23 00 999 99.0 99.0  1.78 12.50 10.60 292 9999.0 999.0  15.1 999.0 99.0 99.00
2018 01 05 23 30 999 99.0 99.0  1.70 12.50 10.50 289 9999.0 999.0  15.1 999.0 99.0 99.00
2018 01 06 00 00 999 99.0 99.0  1.52 13.33  9.53 274 9999.0 999.0  15.1 999.0 99.0 99.00
